pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,x_ref,y_ref,z_ref,vx_ref,vy_ref,vz_ref,ax,ay,az,force_x,force_y,force_z
-0.207722246,-0.167448724,1.018222862,0.546793695,0.597920695,-0.01023931,-0.187381315,-0.184062276,1,0.617087764,0.583811486,0,0.5935868,-0.20797387,0.3185618,3.5615208,-1.24784322,4.1413034
-0.176468882,-0.143043456,1.017658828,0.625067282,0.488105361,-0.011280674,-0.156434465,-0.154508497,1,0.62048081,0.597173328,0,0.36275855,0.54115784,0.35206398,2.1765513,3.24694704,4.57683174
-0.144634115,-0.115339731,1.01784434,0.636695335,0.554074504,0.003710247,-0.125333234,-0.124344944,1,0.623261517,0.608178399,0,0.11489751,0.50993216,0.2885397,0.68938506,3.05959296,3.7510161
-0.115240015,-0.085379751,1.017168446,0.587882008,0.599199596,-0.013517877,-0.094108313,-0.093690657,1,0.62542714,0.616783268,0,-0.044245046,0.6157662,0.25548705,-0.265470276,3.6945972,3.32133165
-0.089872003,-0.052575449,1.014986447,0.507360237,0.656086038,-0.04363998,-0.06279052,-0.062666617,1,0.626975542,0.622953975,0,0.8888992,0.6784704,0.39651108,5.3333952,4.0708224,5.15464404
-0.057966189,-0.016917444,1.014864253,0.638116269,0.713160103,-0.00244388,-0.031410759,-0.03139526,1,0.627905195,0.626666168,0,0.8304872,-0.003146549,0.7289228,4.9829232,-0.018879294,9.4759964
-0.021377912,0.013484515,1.024328031,0.73176554,0.608039175,0.18927555,-4.90E-16,-4.90E-16,1,0.628215182,0.627905195,0,0.60459214,0.6806069,0.1221366,3.62755284,4.0836414,1.5877758
0.016458883,0.046628319,1.027568276,0.756735903,0.662876075,0.064804893,0.031410759,0.03139526,1,0.627905195,0.626666168,0,0.1968837,-0.28756845,0.17791171,1.1813022,-1.7254107,2.31285223
0.050638311,0.071322826,1.026808713,0.683588565,0.493890144,-0.015191241,0.06279052,0.062666617,1,0.626975542,0.622953975,0,0.18078198,0.50850147,0.3551287,1.08469188,3.05100882,4.6166731
0.081277486,0.097309439,1.026831631,0.612783499,0.519732261,0.000458359,0.094108313,0.093690657,1,0.62542714,0.616783268,0,0.14595877,0.736994,0.26445886,0.87575262,4.421964,3.43796518
0.108298864,0.12668486,1.025382595,0.540427557,0.58750843,-0.028980737,0.125333234,0.124344944,1,0.623261517,0.608178399,0,0.14891692,0.82809657,0.2495358,0.89350152,4.96857942,3.2439654
0.132074631,0.159711417,1.02234156,0.475515342,0.660531141,-0.060820697,0.156434465,0.154508497,1,0.62048081,0.597173328,0,0.93452096,0.8824287,0.54726493,5.60712576,5.2945722,7.11444409
0.161458685,0.196184736,1.024986962,0.587681086,0.729466372,0.052908053,0.187381315,0.184062276,1,0.617087764,0.583811486,0,0.91727835,-0.48128036,0.25970668,5.5036701,-2.88768216,3.37618684
0.195201848,0.220480565,1.025668874,0.674863246,0.485916574,0.013638228,0.218143241,0.212889646,1,0.613085726,0.568145607,0,0.336487,0.71154034,0.251616,2.018922,4.26924204,3.271008
0.226079645,0.247218165,1.024486024,0.617555942,0.534751999,-0.023657002,0.248689887,0.240876837,1,0.608478646,0.550237517,0,0.692823,0.7267176,0.50919634,4.156938,4.3603056,6.61955242
0.258166327,0.275995828,1.027797606,0.641733657,0.575553269,0.066231646,0.278991106,0.267913397,1,0.603271072,0.530157891,0,0.653597,0.49929038,0.18418154,3.921582,2.99574228,2.39436002
0.290613234,0.303817883,1.027244727,0.64893813,0.556441102,-0.011057577,0.309016994,0.293892626,1,0.597468142,0.507985974,0,0.36745855,-0.001973582,0.41028917,2.2047513,-0.011841492,5.33375921
0.32001052,0.325166528,1.028740068,0.587945721,0.426972903,0.029906814,0.33873792,0.318711995,1,0.591075583,0.483809268,0,0.44329017,0.7072277,0.180169,2.65974102,4.2433662,2.342197
0.347420004,0.348566967,1.026541748,0.548189686,0.468008775,-0.04396639,0.368124553,0.342273553,1,0.584099704,0.457723188,0,0.7080927,0.8210045,0.5864578,4.2485562,4.926027,7.6239514
0.375814664,0.374773529,1.030795648,0.567893195,0.524131247,0.085077992,0.397147891,0.364484314,1,0.576547389,0.429830684,0,0.8597549,0.110183746,0.13830009,5.1585294,0.661102476,1.79790117
0.406483463,0.395436825,1.029939927,0.613375968,0.41326591,-0.017114408,0.425779292,0.385256621,1,0.568426091,0.400241835,0,0.5277292,0.35710913,0.37175855,3.1663752,2.14265478,4.83286115
0.435243667,0.413919289,1.030249556,0.575204095,0.369649288,0.00619257,0.4539905,0.404508497,1,0.559743825,0.369073414,0,0.5609597,0.53874624,0.2592912,3.3657582,3.23247744,3.3707856
0.462527329,0.432385179,1.028896798,0.545673236,0.369317787,-0.027055158,0.481753674,0.422163963,1,0.55050916,0.336448428,0,0.72058463,0.47402647,0.52296764,4.32350778,2.84415882,6.79857932
0.490087615,0.449994499,1.032355437,0.551205725,0.352186398,0.069172787,0.509041416,0.43815334,1,0.540731209,0.302495635,0,0.7593814,0.4241618,0.09929875,4.5562884,2.5449708,1.29088375
0.518098341,0.466201264,1.029892871,0.560214505,0.324135301,-0.049251335,0.535826795,0.452413526,1,0.530419621,0.267349029,0,0.61521363,-0.27892125,0.48251316,3.69128178,-1.6735275,6.27267108
0.54471368,0.47344655,1.031447278,0.532306781,0.144905736,0.031088145,0.562083378,0.464888243,1,0.519584573,0.231147319,0,0.46483785,0.7998308,0.16005202,2.7890271,4.7989848,2.08067626
0.568307619,0.484754321,1.028804747,0.471878791,0.226155403,-0.052850612,0.587785252,0.475528258,1,0.508236758,0.194033376,0,0.7953927,0.650293,0.66076446,4.7723562,3.901758,8.58993798
0.592752011,0.497803802,1.034415341,0.488887834,0.260989632,0.112211884,0.612907054,0.484291581,1,0.496387375,0.156153672,0,0.8985524,-0.06352806,0.07494906,5.3913144,-0.38116836,0.97433778
0.61885807,0.504471309,1.033192618,0.522121172,0.133350141,-0.024454473,0.63742399,0.491143625,1,0.484048117,0.117657701,0,0.53921926,0.22969148,0.31527114,3.23531556,1.37814888,4.09852482
0.642272118,0.508853615,1.031834613,0.468280977,0.087646109,-0.027160096,0.661311865,0.496057351,1,0.471231162,0.078697388,0,0.700421,0.44013226,0.30543327,4.202526,2.64079356,3.97063251
0.664975818,0.513549692,1.030139947,0.454074001,0.093921549,-0.033893318,0.684547106,0.499013364,1,0.457949159,0.039426493,0,0.758062,-0.24975997,0.37244612,4.548372,-1.49855982,4.84179956
0.687532432,0.510972982,1.029751176,0.451132273,-0.051534206,-0.007775416,0.707106781,0.5,1,0.444215215,-5.55E-16,0,0.53508675,0.6727964,0.244377,3.2105205,4.0367784,3.176901
0.707369444,0.512268795,1.027457022,0.396740235,0.025916268,-0.045883093,0.728968627,0.499013364,1,0.430042884,-0.039426493,0,0.8707696,0.19780155,0.649107,5.2246176,1.1868093,8.438391
0.728397392,0.511679799,1.033099102,0.420558974,-0.011779933,0.112841606,0.75011107,0.496057351,1,0.415446154,-0.078697388,0,0.89206684,0.24676703,0.037816275,5.35240104,1.48060218,0.491611575
0.750511588,0.510025751,1.031037874,0.442283901,-0.033080956,-0.041224554,0.770513243,0.491143625,1,0.400439427,-0.117657701,0,0.68442583,-0.54148865,0.41602343,4.10655498,-3.2489319,5.40830459
0.771124629,0.498904597,1.031357814,0.412260835,-0.22242307,0.006398794,0.790155012,0.484291581,1,0.385037516,-0.156153672,0,0.58636326,0.7094041,0.21669564,3.51817956,4.2564246,2.81704332
0.789240421,0.493426345,1.029001624,0.362315844,-0.109565038,-0.047123802,0.809016994,0.475528258,1,0.369255619,-0.194033376,0,0.78178537,-0.5725286,0.4257978,4.69071222,-3.4351716,5.5353714
0.807223379,0.478841478,1.029316478,0.359659146,-0.291697344,0.006297077,0.827080574,0.464888243,1,0.353109311,-0.231147319,0,0.62785715,0.6931597,0.23212563,3.7671429,4.1589582,3.01763319
0.823284207,0.470392845,1.027334926,0.321216557,-0.168972661,-0.039631036,0.844327926,0.452413526,1,0.336614527,-0.267349029,0,0.83283347,-0.608178,0.42494652,4.99700082,-3.649068,5.52430476
0.839820389,0.45306813,1.02796066,0.330723655,-0.3464943,0.01251468,0.860742027,0.43815334,1,0.319787545,-0.302495635,0,0.6127331,0.6027939,0.23062514,3.6763986,3.6167634,2.99812682
0.85424247,0.441500976,1.026218162,0.288441619,-0.23134308,-0.034849965,0.87630668,0.422163963,1,0.302644972,-0.336448428,0,0.8478396,-0.65831566,0.40628883,5.0870376,-3.94989396,5.28175479
0.86931676,0.421196837,1.026615746,0.301485789,-0.406082776,0.007951684,0.891006524,0.404508497,1,0.285203724,-0.369073414,0,0.61269814,0.4998842,0.24901956,3.67618884,2.9993052,3.23725428
0.882274628,0.406216812,1.025122924,0.259157366,-0.299600505,-0.029856443,0.904827052,0.385256621,1,0.267481015,-0.400241835,0,0.83273053,-0.6985557,0.37416485,4.99638318,-4.1913342,4.86414305
0.895729747,0.382838655,1.024983855,0.269102386,-0.467563152,-0.002781384,0.917754626,0.364484314,1,0.249494334,-0.429830684,0,0.59928524,0.40134186,0.27853075,3.59571144,2.40805116,3.62089975
0.906967325,0.36446151,1.023742631,0.224751562,-0.367542898,-0.024824479,0.929776486,0.342273553,1,0.231261433,-0.457723188,0,0.81334865,-0.7188803,0.346416,4.8800919,-4.3132818,4.503408
0.918564177,0.338287885,1.023173792,0.231937036,-0.523472487,-0.011376773,0.940880769,0.318711995,1,0.212800304,-0.483809268,0,0.6094017,0.26698485,0.31167027,3.6564102,1.6019091,4.05171351
0.928161011,0.316407262,1.022361866,0.191936677,-0.437612469,-0.016238519,0.951056516,0.293892626,1,0.194129167,-0.507985974,0,0.7874557,-0.67267764,0.32855517,4.7247342,-4.03606584,4.27121721
0.937922628,0.288118655,1.021747345,0.195232337,-0.565772136,-0.012290411,0.960293686,0.267913397,1,0.175266448,-0.530157891,0,0.60405517,0.15427068,0.32804826,3.62433102,0.92562408,4.26462738
0.945756167,0.263590522,1.021293282,0.15667078,-0.490562659,-0.009081274,0.968583161,0.240876837,1,0.156230763,-0.550237517,0,0.74672854,-0.65876174,0.3028478,4.48037124,-3.95257044,3.9370214
0.953444012,0.233599027,1.020385092,0.153756897,-0.599829895,-0.018163798,0.975916762,0.212889646,1,0.137040896,-0.568145607,0,0.5986403,0.03607046,0.35337138,3.5918418,0.21642276,4.59382794
0.959339535,0.206746619,1.020288437,0.117910454,-0.537048167,-0.001933097,0.982287251,0.184062276,1,0.117715787,-0.583811486,0,0.70277596,-0.6239412,0.25518262,4.21665576,-3.7436472,3.31737406
0.964800098,0.175584579,1.018568216,0.109211268,-0.623240809,-0.034404412,0.987688341,0.154508497,1,0.098274506,-0.597173328,0,0.5913142,-0.15381265,0.40913743,3.5478852,-0.9228759,5.31878659
0.968637571,0.146106869,1.019109246,0.076749464,-0.589554185,0.0108206,0.992114701,0.124344944,1,0.07873624,-0.608178399,0,0.68935233,-0.4882042,0.2740986,4.13611398,-2.9292252,3.5632818
0.972133042,0.114644594,1.01838571,0.069909423,-0.629245499,-0.01447072,0.995561965,0.093690657,1,0.059120271,-0.616783268,0,0.6098856,-0.2545569,0.34243664,3.6593136,-1.5273414,4.45167632
0.974447199,0.084272894,1.018203299,0.046283141,-0.607433999,-0.003648235,0.998026728,0.062666617,1,0.039445958,-0.622953975,0,0.66053617,-0.4767584,0.30652085,3.96321702,-2.8605504,3.98477105
0.976290833,0.052638984,1.017635754,0.036872672,-0.632678216,-0.011350902,0.99950656,0.03139526,1,0.019732716,-0.626666168,0,0.6089554,-0.33527577,0.35939613,3.6537324,-2.01165462,4.67214969
0.977159626,0.021708419,1.017991257,0.017375873,-0.61861129,0.007110069,1,5.51E-16,1,0,-0.627905195,0,0.6317352,-0.44947702,0.3035068,3.7904112,-2.69686212,3.9455884
0.977441077,-0.009634541,1.017811495,0.005629005,-0.626859202,-0.003595233,0.99950656,-0.03139526,1,-0.019732716,-0.626666168,0,0.5978335,-0.40045238,0.3476772,3.587001,-2.40271428,4.5198036
0.97685241,-0.040559702,1.018219107,-0.011773335,-0.618503215,0.008152233,0.998026728,-0.062666617,1,-0.039445958,-0.622953975,0,0.59759855,-0.43070942,0.31804872,3.5855913,-2.58425652,4.13463336
0.975526003,-0.071226914,1.01842465,-0.026528139,-0.613344246,0.004110859,0.995561965,-0.093690657,1,-0.059120271,-0.616783268,0,0.57488126,-0.43584687,0.3400243,3.44928756,-2.61508122,4.4203159
0.973335359,-0.101500748,1.01897481,-0.04381289,-0.605476687,0.01100319,0.992114701,-0.124344944,1,-0.07873624,-0.608178399,0,0.5629648,-0.43082556,0.32835674,3.3777888,-2.58495336,4.26863762
0.970296921,-0.131158539,1.019538788,-0.060768747,-0.593155806,0.011279573,0.987688341,-0.154508497,1,-0.098274506,-0.597173328,0,0.54649955,-0.45069444,0.33227178,3.2789973,-2.70416664,4.31953314
0.966381548,-0.160286381,1.020202552,-0.078307461,-0.582556847,0.013275281,0.982287251,-0.184062276,1,-0.117715787,-0.583811486,0,0.52525353,-0.44109565,0.33274516,3.15152118,-2.6465739,4.32568708
0.961519042,-0.188640898,1.020957312,-0.097250114,-0.567090347,0.015095199,0.975916762,-0.212889646,1,-0.137040896,-0.568145607,0,0.5080724,-0.44821787,0.331126,3.0484344,-2.68930722,4.304638
0.955701056,-0.216202902,1.021745598,-0.116359739,-0.551240076,0.015765715,0.968583161,-0.240876837,1,-0.156230763,-0.550237517,0,0.48889926,-0.4372148,0.33181733,2.93339556,-2.6232888,4.31362529
0.94890599,-0.242764869,1.022572761,-0.135901318,-0.531239336,0.01654327,0.960293686,-0.267913397,1,-0.175266448,-0.530157891,0,0.47214958,-0.44417885,0.32869473,2.83289748,-2.6650731,4.27303149
0.941149176,-0.268353341,1.023353174,-0.155136279,-0.511769436,0.01560826,0.951056516,-0.293892626,1,-0.194129167,-0.507985974,0,0.450084,-0.42917573,0.33228776,2.700504,-2.57505438,4.31974088
0.932393035,-0.292759233,1.024172676,-0.175122822,-0.488117836,0.016390037,0.940880769,-0.318711995,1,-0.212800304,-0.483809268,0,0.43451035,-0.44005156,0.32412067,2.6070621,-2.64030936,4.21356871
0.922683735,-0.316095188,1.024826777,-0.194185996,-0.466719118,0.013082012,0.929776486,-0.342273553,1,-0.231261433,-0.457723188,0,0.4112524,-0.43701255,0.32900915,2.4675144,-2.6220753,4.27711895
0.911984083,-0.338313623,1.025450591,-0.213993045,-0.444368681,0.012476291,0.917754626,-0.364484314,1,-0.249494334,-0.429830684,0,0.3887193,-0.42215434,0.32322267,2.3323158,-2.53292604,4.20189471
0.900277775,-0.359253905,1.025907609,-0.234126149,-0.418805653,0.009140361,0.904827052,-0.385256621,1,-0.267481015,-0.400241835,0,0.3625603,-0.41901383,0.32435074,2.1753618,-2.51408298,4.21655962
0.887519065,-0.378916546,1.026246009,-0.255174208,-0.393252821,0.006767994,0.891006524,-0.404508497,1,-0.285203724,-0.369073414,0,0.34809673,-0.39017275,0.32164356,2.08858038,-2.3410365,4.18136628
0.873804175,-0.397032005,1.026417243,-0.274297789,-0.362309166,0.003424674,0.87630668,-0.422163963,1,-0.302644972,-0.336448428,0,0.33928198,-0.3800767,0.32303306,2.03569188,-2.2804602,4.19942978
0.859283513,-0.413586672,1.026477849,-0.290413241,-0.331093355,0.001212119,0.860742027,-0.43815334,1,-0.319787545,-0.302495635,0,0.32680416,-0.3604197,0.32361186,1.96082496,-2.1625182,4.20695418
0.844051122,-0.42847669,1.026457607,-0.304647815,-0.297800348,-0.000404828,0.844327926,-0.452413526,1,-0.336614527,-0.267349029,0,0.31243098,-0.3420213,0.32337528,1.87458588,-2.0521278,4.20387864
0.828171662,-0.441639951,1.026363222,-0.317589217,-0.263265233,-0.001887705,0.827080574,-0.464888243,1,-0.353109311,-0.231147319,0,0.29105273,-0.3492235,0.33241072,1.74631638,-2.095341,4.32133936
0.811628746,-0.453315088,1.026419468,-0.33085831,-0.23350273,0.00112492,0.809016994,-0.475528258,1,-0.369255619,-0.194033376,0,0.22659387,-0.31308687,0.32048845,1.35956322,-1.87852122,4.16634985
0.793944817,-0.46324468,1.026322347,-0.353678572,-0.198591839,-0.001942426,0.790155012,-0.484291581,1,-0.385037516,-0.156153672,0,0.10645532,-0.20630272,0.32458544,0.63873192,-1.23781632,4.21961072
0.774116855,-0.470454547,1.026192149,-0.396559245,-0.144197342,-0.002603961,0.770513243,-0.491143625,1,-0.400439427,-0.117657701,0,0.024849841,-0.21817411,0.28478366,0.149099046,-1.30904466,3.70218758
0.751727514,-0.475427704,1.025096771,-0.447786825,-0.099463152,-0.021907561,0.75011107,-0.496057351,1,-0.415446154,-0.078697388,0,0.011324078,-0.09947797,0.3028236,0.067944468,-0.59686782,3.9367068
0.727181795,-0.477171248,1.023614367,-0.490914385,-0.034870871,-0.029648072,0.728968627,-0.499013364,1,-0.430042884,-0.039426493,0,0.042303093,-0.18309021,0.32751143,0.253818558,-1.09854126,4.25764859
0.70132422,-0.477066032,1.022395948,-0.517151494,0.002104327,-0.024368377,0.707106781,-0.5,1,-0.444215215,5.55E-16,0,0.4395593,-0.32351148,0.35041562,2.6373558,-1.94106888,4.55540306
0.678866638,-0.476917585,1.021950856,-0.449151649,0.002968935,-0.008901837,0.684547106,-0.499013364,1,-0.457949159,0.039426493,0,0.389325,-0.21043922,0.39540824,2.33595,-1.26263532,5.14030712
0.658921059,-0.475503567,1.023226809,-0.398911576,0.028280359,0.025519052,0.661311865,-0.496057351,1,-0.471231162,0.078697388,0,0.22210242,-0.12887853,0.30457905,1.33261452,-0.77327118,3.95952765
0.639441319,-0.472137246,1.023815433,-0.389594806,0.067326425,0.011772485,0.63742399,-0.491143625,1,-0.484048117,0.117657701,0,-0.5947298,0.14525196,0.34955138,-3.5683788,0.87151176,4.54416794
0.611618581,-0.464154871,1.024875314,-0.556454741,0.159647488,0.021197609,0.612907054,-0.484291581,1,-0.496387375,0.156153672,0,0.1739698,-0.084340125,0.2225202,1.0438188,-0.50604075,2.8927626
0.585274465,-0.454806098,1.023333964,-0.526882334,0.186975473,-0.030826987,0.587785252,-0.475528258,1,-0.508236758,0.194033376,0,-0.000119567,-0.07671434,0.37032405,-0.000717402,-0.46028604,4.81421265
0.558491107,-0.444283051,1.023076545,-0.535667165,0.210460928,-0.005148391,0.562083378,-0.464888243,1,-0.519584573,0.231147319,0,0.19804072,-0.08558898,0.3382129,1.18824432,-0.51353388,4.3967677
0.533690748,-0.432937329,1.023155607,-0.496007165,0.226914437,0.001581235,0.535826795,-0.452413526,1,-0.530419621,0.267349029,0,0.11964935,-0.02499633,0.350721,0.7178961,-0.14997798,4.559373
0.509909244,-0.420318332,1.023814873,-0.475630088,0.252379941,0.01318533,0.509041416,-0.43815334,1,-0.540731209,0.302495635,0,-0.39918017,0.29115298,0.31980142,-2.39508102,1.74691788,4.15741846
0.48152858,-0.403272793,1.024233662,-0.567613269,0.340910784,0.008375775,0.481753674,-0.422163963,1,-0.55050916,0.336448428,0,-0.21004586,0.051554486,0.2327046,-1.26027516,0.309326916,3.0251598
0.451508787,-0.385198757,1.022392221,-0.600395864,0.36148072,-0.036828819,0.4539905,-0.404508497,1,-0.559743825,0.369073414,0,-0.20502287,0.23361257,0.33997533,-1.23013722,1.40167542,4.41967929
0.42037552,-0.364405725,1.021171533,-0.622665354,0.415860641,-0.024413752,0.425779292,-0.385256621,1,-0.568426091,0.400241835,0,-0.061062515,-0.09673428,0.3368999,-0.36637509,-0.58040568,4.3796987
0.390095221,-0.345050828,1.02041516,-0.605605977,0.387097944,-0.015127461,0.397147891,-0.364484314,1,-0.576547389,0.429830684,0,0.34807226,0.026800256,0.37516257,2.08843356,0.160801536,4.87711341
0.365217394,-0.325719765,1.020960895,-0.497556539,0.386621249,0.010914697,0.368124553,-0.342273553,1,-0.584099704,0.457723188,0,-0.39505956,0.45415807,0.36237633,-2.37035736,2.72494842,4.71089229
0.337034867,-0.301905379,1.022307985,-0.563650538,0.476287728,0.026941795,0.33873792,-0.318711995,1,-0.591075583,0.483809268,0,-0.47770125,0.4028399,0.22027625,-2.8662075,2.4170394,2.86359125
0.305355782,-0.275016986,1.020977133,-0.633581687,0.537767853,-0.026617031,0.309016994,-0.293892626,1,-0.597468142,0.507985974,0,-0.37352598,0.19280751,0.32063472,-2.24115588,1.15684506,4.16825136
0.272075379,-0.24800197,1.019745244,-0.66560806,0.540300333,-0.024637788,0.278991106,-0.267913397,1,-0.603271072,0.530157891,0,-0.12116762,0.13990939,0.337674,-0.72700572,0.83945634,4.389762
0.240428476,-0.221657332,1.01900829,-0.632938072,0.526892747,-0.014739078,0.248689887,-0.240876837,1,-0.608478646,0.550237517,0,0.06074356,0.09966794,0.35228682,0.36446136,0.59800764,4.57972866
0.21238613,-0.196517827,1.019041951,-0.560846923,0.50279011,0.000673217,0.218143241,-0.212889646,1,-0.613085726,0.568145607,0,-0.29876724,0.5205971,0.36406878,-1.79260344,3.1235826,4.73289414
0.183707412,-0.168012591,1.020008057,-0.573574362,0.570104724,0.019322123,0.187381315,-0.184062276,1,-0.617087764,0.583811486,0,-0.63227737,0.55584097,0.2415715,-3.79366422,3.33504582,3.1404295
0.151075125,-0.136476909,1.018872502,-0.652645724,0.630713634,-0.022711109,0.156434465,-0.154508497,1,-0.62048081,0.597173328,0,-0.47468024,0.31306645,0.3070414,-2.84808144,1.8783987,3.9915382
0.117041304,-0.105242636,1.017502034,-0.680676418,0.624685466,-0.027409357,0.125333234,-0.124344944,1,-0.623261517,0.608178399,0,-0.229634,0.2778362,0.35162592,-1.377804,1.6670172,4.57113696
0.084736913,-0.074882032,1.016992929,-0.646087833,0.607212071,-0.010182099,0.094108313,-0.093690657,1,-0.62542714,0.616783268,0,-0.20678888,0.2922926,0.32388934,-1.24073328,1.7537556,4.21056142
0.054393316,-0.045334503,1.01656611,-0.606871941,0.590950571,-0.008536378,0.06279052,-0.062666617,1,-0.626975542,0.622953975,0,-0.4945636,0.5093375,0.32009706,-2.9673816,3.056025,4.16126178
0.022813714,-0.014338799,1.016123059,-0.63159204,0.619914098,-0.008861011,0.031410759,-0.03139526,1,-0.627905195,0.626666168,0,-0.47813255,0.47576484,0.29161218,-2.8687953,2.85458904,3.79095834
-0.009400917,0.017290203,1.014998208,-0.64429262,0.63258004,-0.022497025,6.12E-16,-6.12E-16,1,-0.628215182,0.627905195,0,-0.46851924,0.45532396,0.32454136,-2.81111544,2.73194376,4.21903768
-0.041809145,0.048997946,1.014078332,-0.648164552,0.634154845,-0.018397526,-0.031410759,0.03139526,1,-0.627905195,0.626666168,0,-0.41894585,0.4120271,0.32974356,-2.5136751,2.4721626,4.28666628
-0.073599635,0.080063849,1.013462188,-0.635809811,0.621318069,-0.012322877,-0.06279052,0.062666617,1,-0.626975542,0.622953975,0,-0.44479245,0.43599764,0.31875122,-2.6687547,2.61598584,4.14376586
-0.104907766,0.110611934,1.012849772,-0.626162613,0.610961697,-0.012248319,-0.094108313,0.093690657,1,-0.62542714,0.616783268,0,-0.5129259,0.49087664,0.3171741,-3.0775554,2.94525984,4.1232633
-0.136312199,0.141087706,1.012207949,-0.628088655,0.609515449,-0.012836463,-0.125333234,0.124344944,1,-0.623261517,0.608178399,0,-0.50650185,0.47553572,0.32174116,-3.0390111,2.85321432,4.18263508
-0.167493077,0.171106575,1.011653579,-0.623617574,0.600377367,-0.011087399,-0.156434465,0.154508497,1,-0.62048081,0.597173328,0,-0.5121301,0.4658476,0.32402894,-3.0727806,2.7950856,4.21237622
-0.198311299,0.200406551,1.01123162,-0.616364441,0.585999528,-0.008439182,-0.187381315,0.184062276,1,-0.617087764,0.583811486,0,-0.5268234,0.47090644,0.32339025,-3.1609404,2.82543864,4.20407325
-0.228749953,0.228930747,1.010910322,-0.608773063,0.570483911,-0.006425956,-0.218143241,0.212889646,1,-0.613085726,0.568145607,0,-0.54501605,0.47476828,0.32448652,-3.2700963,2.84860968,4.21832476
-0.258835572,0.256623604,1.010702833,-0.601712389,0.553857148,-0.004149782,-0.248689887,0.240876837,1,-0.608478646,0.550237517,0,-0.5585279,0.47420943,0.32326177,-3.3511674,2.84525658,4.20240301
-0.288542445,0.283396049,1.010564773,-0.594137462,0.535448893,-0.002761207,-0.278991106,0.267913397,1,-0.603271072,0.530157891,0,-0.5752717,0.47443634,0.3228125,-3.4516302,2.84661804,4.1965625
-0.317886713,0.309187818,1.010476174,-0.586885351,0.515835375,-0.001771975,-0.309016994,0.293892626,1,-0.597468142,0.507985974,0,-0.59105223,0.47061008,0.32213828,-3.54631338,2.82366048,4.18779764
-0.346874335,0.333910954,1.010414392,-0.579752452,0.49446272,-0.001235636,-0.33873792,0.318711995,1,-0.591075583,0.483809268,0,-0.62623024,0.46348327,0.3197367,-3.75738144,2.78089962,4.1565771
-0.37572405,0.357462807,1.010319268,-0.576994291,0.471037061,-0.001902485,-0.368124553,0.342273553,1,-0.584099704,0.457723188,0,-0.62675524,0.44912404,0.32084835,-3.76053144,2.69474424,4.17102855
-0.40424588,0.379686238,1.010222715,-0.570436609,0.444468634,-0.001931052,-0.397147891,0.364484314,1,-0.576547389,0.429830684,0,-0.63988084,0.44126612,0.32114282,-3.83928504,2.64759672,4.17485666
-0.432417869,0.400528362,1.010132613,-0.563439767,0.416842472,-0.001802047,-0.425779292,0.385256621,1,-0.568426091,0.400241835,0,-0.6482725,0.42759198,0.32142305,-3.889635,2.56555188,4.17849965
-0.460172481,0.419891318,1.010055273,-0.555092256,0.387259119,-0.001546789,-0.4539905,0.404508497,1,-0.559743825,0.369073414,0,-0.6611445,0.41519803,0.32102337,-3.966867,2.49118818,4.17330381
-0.48750418,0.437716944,1.009979943,-0.546633969,0.356512531,-0.00150661,-0.481753674,0.422163963,1,-0.55050916,0.336448428,0,-0.6705744,0.40036184,0.3212918,-4.0234464,2.40217104,4.1767934
-0.514373987,0.453940769,1.009913211,-0.537396143,0.324476487,-0.001334632,-0.509041416,0.43815334,1,-0.540731209,0.302495635,0,-0.67988956,0.38032895,0.31933832,-4.07933736,2.2819737,4.15139816
-0.540750988,0.468463476,1.00980825,-0.527540019,0.290454139,-0.002099228,-0.535826795,0.452413526,1,-0.530419621,0.267349029,0,-0.68806744,0.3615082,0.31891057,-4.12840464,2.1690492,4.14583741
-0.566600231,0.481226591,1.009661499,-0.516984854,0.255262297,-0.002935014,-0.562083378,0.464888243,1,-0.519584573,0.231147319,0,-0.69719476,0.33929628,0.3180622,-4.18316856,2.03577768,4.1348086
-0.591906292,0.49215672,1.009460334,-0.506121218,0.218602581,-0.004023311,-0.587785252,0.475528258,1,-0.508236758,0.194033376,0,-0.7038431,0.3211065,0.3189273,-4.2230586,1.926639,4.1460549
-0.61663317,0.501248976,1.009234813,-0.494537563,0.181845131,-0.004510417,-0.612907054,0.484291581,1,-0.496387375,0.156153672,0,-0.7131026,0.29523963,0.31763372,-4.2786156,1.77143778,4.12923836
-0.64078301,0.508429483,1.008959795,-0.482996813,0.143610145,-0.005500361,-0.63742399,0.491143625,1,-0.484048117,0.117657701,0,-0.71673656,0.2705646,0.32101125,-4.30041936,1.6233876,4.17314625
-0.664300774,0.513662748,1.008724368,-0.470355268,0.104665296,-0.004708542,-0.661311865,0.496057351,1,-0.471231162,0.078697388,0,-0.7238365,0.24066053,0.31998643,-4.343019,1.44396318,4.15982359
-0.687182117,0.516876327,1.008500206,-0.457626873,0.064271584,-0.004483233,-0.684547106,0.499013364,1,-0.457949159,0.039426493,0,-0.7258506,0.22238038,0.32140833,-4.3551036,1.33428228,4.17830829
-0.709372803,0.51815023,1.008320812,-0.443813702,0.025478061,-0.003587876,-0.707106781,0.5,1,-0.444215215,-5.55E-16,0,-0.735365,0.19022594,0.31903723,-4.41219,1.14135564,4.14748399
